GPS Week,GPS TOW [s],Pos Mode,INS Mode,Hdg Mode,SVs Tracked,SVs Used,UTC Date,UTC Time,Lat [deg],Lon [deg],Alt Ellips [m],SOG [m/s],COG [deg],Hdg [deg],Horiz Vel [m/s],Vert Vel [m/s],Roll [deg],Pitch [deg],Yaw [deg],PDOP,HDOP,EHPE [m],EVPE [m],EHVE [m/s],EVVE [m/s],Baseline 2D [m],Baseline 3D [m],Corr. Age [s],Delta TOW [ms],2D Delta Pos [m],3D Delta Pos [m]
2111,414635.2,4,0,,,13,,,37.82844556,-122.2866027,-25.6465,1.41,173.067,,1.41,-0.04,,,,1.5,0.8,0.07,0.19,0.07,0.16,99559.511,99562.579,1.2,100,0.146,0.146
2111,414635.3,4,0,,,13,,,37.82844433,-122.286603,-25.7337,1.27,171.575,,1.26,-0.09,,,,1.5,0.8,0.08,0.19,0.07,0.16,99559.372,99562.441,1.3,100,0.141,0.166
2111,414635.4,4,0,,,13,,,37.82844341,-122.2866026,-25.6768,1.12,171.783,,1.12,0,,,,1.5,0.8,0.08,0.2,0.07,0.16,99559.271,99562.339,1.4,100,0.108,0.122
2111,414635.5,4,0,,,13,,,37.8284426,-122.2866024,-25.6955,1.05,172.311,,1.05,0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99559.181,99562.249,1.5,100,0.092,0.094
2111,414635.6,4,0,,,13,,,37.82844211,-122.2866024,-25.7591,0.94,173.094,,0.94,-0.08,,,,1.5,0.8,0.08,0.2,0.07,0.16,99559.126,99562.195,1.6,100,0.054,0.084
2111,414635.7,4,0,,,13,,,37.82844102,-122.286602,-25.7091,0.85,173.058,,0.85,0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99559.005,99562.073,1.7,100,0.127,0.137
2111,414635.8,4,0,,,13,,,37.82844047,-122.2866017,-25.732,0.72,174.195,,0.72,-0.07,,,,1.5,0.8,0.08,0.21,0.07,0.16,99558.944,99562.013,1.8,100,0.066,0.07
2111,414635.9,4,0,,,13,,,37.82843977,-122.2866017,-25.6563,0.65,173.825,,0.65,-0.01,,,,1.5,0.8,0.07,0.18,0.07,0.16,99558.867,99561.935,0.9,100,0.078,0.109
2111,414636,4,0,,,13,,,37.82843923,-122.2866017,-25.6747,0.53,174.539,,0.53,0.01,,,,1.5,0.8,0.07,0.18,0.07,0.16,99558.807,99561.875,1,100,0.06,0.063
2111,414636.1,4,0,,,13,,,37.82843899,-122.2866016,-25.7238,0.5,170.614,,0.5,-0.08,,,,1.5,0.8,0.07,0.19,0.07,0.16,99558.779,99561.848,1.1,100,0.028,0.056
2111,414636.2,4,0,,,13,,,37.82843824,-122.2866015,-25.6742,0.58,172.052,,0.58,0.01,,,,1.5,0.8,0.07,0.19,0.07,0.16,99558.697,99561.765,1.2,100,0.084,0.097
2111,414636.3,4,0,,,13,,,37.82843763,-122.2866015,-25.675,0.62,170.189,,0.62,-0.01,,,,1.5,0.8,0.08,0.19,0.07,0.16,99558.629,99561.697,1.3,100,0.068,0.068
2111,414636.4,4,0,,,13,,,37.82843716,-122.2866016,-25.7151,0.68,175.764,,0.68,-0.08,,,,1.5,0.8,0.08,0.2,0.07,0.16,99558.577,99561.646,1.4,100,0.052,0.066
2111,414636.5,4,0,,,13,,,37.82843642,-122.2866015,-25.7044,0.82,172.168,,0.81,-0.08,,,,1.5,0.8,0.08,0.2,0.07,0.16,99558.495,99561.563,1.5,100,0.084,0.084
2111,414636.6,4,0,,,13,,,37.82843544,-122.2866014,-25.7283,0.89,173.957,,0.89,-0.02,,,,1.5,0.8,0.08,0.2,0.07,0.16,99558.386,99561.455,1.6,100,0.109,0.111
2111,414636.7,4,0,,,13,,,37.82843474,-122.2866011,-25.6924,0.97,174.053,,0.97,-0.04,,,,1.5,0.8,0.08,0.2,0.07,0.16,99558.309,99561.377,1.7,100,0.081,0.089
2111,414636.8,4,0,,,13,,,37.82843376,-122.2866009,-25.7317,1.01,176.349,,1.01,0,,,,1.5,0.8,0.08,0.21,0.07,0.16,99558.199,99561.268,1.8,100,0.112,0.118
2111,414636.9,4,0,,,13,,,37.82843288,-122.2866008,-25.7398,1.03,174.644,,1.03,-0.1,,,,1.5,0.8,0.08,0.21,0.07,0.16,99558.102,99561.171,1.9,100,0.097,0.097
2111,414637,4,0,,,13,,,37.82843194,-122.2866006,-25.7028,1.1,174.867,,1.1,0.02,,,,1.5,0.8,0.07,0.18,0.07,0.16,99557.997,99561.065,1,100,0.107,0.113
2111,414637.1,4,0,,,13,,,37.8284309,-122.2866006,-25.7032,1.17,177.346,,1.17,0,,,,1.5,0.8,0.07,0.19,0.07,0.16,99557.882,99560.95,1.1,100,0.115,0.115
2111,414637.2,4,0,,,13,,,37.82842979,-122.2866007,-25.6906,1.21,180.804,,1.21,-0.04,,,,1.5,0.8,0.07,0.19,0.07,0.16,99557.759,99560.827,1.2,100,0.124,0.124
2111,414637.3,4,0,,,13,,,37.82842875,-122.2866007,-25.6915,1.3,178.943,,1.3,-0.07,,,,1.5,0.8,0.08,0.19,0.07,0.16,99557.643,99560.711,1.3,100,0.116,0.116
2111,414637.4,4,0,,,13,,,37.82842727,-122.2866009,-25.7233,1.37,179.624,,1.37,-0.07,,,,1.5,0.8,0.08,0.2,0.07,0.16,99557.479,99560.548,1.4,100,0.165,0.168
2111,414637.5,4,0,,,13,,,37.82842618,-122.2866008,-25.6906,1.43,180,,1.43,-0.08,,,,1.5,0.8,0.08,0.2,0.07,0.16,99557.359,99560.427,1.5,100,0.121,0.125
2111,414637.6,4,0,,,13,,,37.82842468,-122.2866008,-25.7523,1.53,179.024,,1.53,-0.08,,,,1.5,0.8,0.08,0.2,0.07,0.16,99557.192,99560.261,1.6,100,0.167,0.178
2111,414637.7,4,0,,,13,,,37.82842314,-122.2866007,-25.7363,1.6,181.363,,1.6,-0.07,,,,1.5,0.8,0.08,0.2,0.07,0.16,99557.02,99560.089,1.7,100,0.172,0.173
2111,414637.8,4,0,,,13,,,37.82842157,-122.2866006,-25.7238,1.7,180.438,,1.7,-0.08,,,,1.5,0.8,0.08,0.21,0.07,0.16,99556.847,99559.915,1.8,100,0.174,0.175
2111,414637.9,4,0,,,13,,,37.82842026,-122.2866009,-25.7469,1.72,181.937,,1.72,-0.04,,,,1.5,0.8,0.08,0.21,0.07,0.16,99556.701,99559.77,1.9,100,0.148,0.15
2111,414638,4,0,,,13,,,37.82841864,-122.286601,-25.7518,1.81,183.199,,1.81,-0.1,,,,1.5,0.8,0.07,0.18,0.07,0.16,99556.521,99559.59,1,100,0.181,0.181
2111,414638.1,4,0,,,13,,,37.8284169,-122.2866011,-25.7257,1.89,185.23,,1.89,-0.04,,,,1.5,0.8,0.07,0.19,0.07,0.16,99556.329,99559.397,1.1,100,0.193,0.195
2111,414638.2,4,0,,,13,,,37.82841509,-122.2866013,-25.7143,1.98,184.459,,1.98,-0.09,,,,1.5,0.8,0.07,0.19,0.07,0.16,99556.127,99559.195,1.2,100,0.203,0.203
2111,414638.3,4,0,,,13,,,37.82841339,-122.2866012,-25.7201,2.04,185.487,,2.04,-0.07,,,,1.5,0.8,0.08,0.19,0.07,0.16,99555.939,99559.007,1.3,100,0.189,0.189
2111,414638.4,4,0,,,13,,,37.82841159,-122.2866017,-25.7709,2.06,185.916,,2.06,-0.03,,,,1.5,0.8,0.08,0.2,0.07,0.16,99555.738,99558.807,1.4,100,0.204,0.211
2111,414638.5,4,0,,,13,,,37.82840961,-122.2866022,-25.7953,2.11,188.38,,2.11,-0.13,,,,1.5,0.8,0.08,0.2,0.07,0.16,99555.518,99558.587,1.5,100,0.225,0.226
2111,414638.6,4,0,,,13,,,37.82840765,-122.2866024,-25.8221,2.16,189.563,,2.16,-0.03,,,,1.5,0.8,0.08,0.2,0.07,0.16,99555.3,99558.369,1.6,100,0.219,0.221
2111,414638.7,4,0,,,13,,,37.82840582,-122.2866031,-25.8155,2.17,193.319,,2.17,-0.03,,,,1.5,0.8,0.08,0.2,0.07,0.16,99555.098,99558.167,1.7,100,0.21,0.211
2111,414638.8,4,0,,,13,,,37.82840382,-122.2866035,-25.816,2.25,193.382,,2.25,-0.07,,,,1.5,0.8,0.08,0.21,0.07,0.16,99554.875,99557.944,1.8,100,0.227,0.227
2111,414638.9,4,0,,,13,,,37.82840181,-122.2866043,-25.8824,2.29,193.295,,2.29,-0.13,,,,1.5,0.8,0.08,0.21,0.07,0.16,99554.65,99557.72,1.9,100,0.234,0.243
2111,414639,4,0,,,13,,,37.82840004,-122.286605,-25.9586,2.33,194.527,,2.32,-0.1,,,,1.5,0.8,0.07,0.18,0.07,0.16,99554.452,99557.523,1,100,0.205,0.219
2111,414639.1,4,0,,,13,,,37.82839777,-122.2866057,-25.8914,2.4,197.224,,2.39,-0.08,,,,1.5,0.8,0.07,0.19,0.07,0.16,99554.201,99557.271,1.1,100,0.259,0.268
2111,414639.2,4,0,,,13,,,37.82839566,-122.2866067,-25.8874,2.43,199.929,,2.43,-0.04,,,,1.5,0.8,0.07,0.19,0.07,0.16,99553.968,99557.038,1.2,100,0.251,0.251
2111,414639.3,4,0,,,13,,,37.82839378,-122.2866074,-25.8945,2.5,202.771,,2.5,-0.1,,,,1.5,0.8,0.08,0.19,0.07,0.16,99553.758,99556.828,1.3,100,0.218,0.219
2111,414639.4,4,0,,,13,,,37.82839152,-122.2866086,-25.7878,2.52,204.288,,2.52,-0.02,,,,1.5,0.8,0.08,0.2,0.07,0.16,99553.509,99556.578,1.4,100,0.272,0.293
2111,414639.5,4,0,,,13,,,37.82838944,-122.2866103,-25.8437,2.55,207.812,,2.55,-0.03,,,,1.5,0.8,0.08,0.2,0.07,0.16,99553.278,99556.347,1.5,100,0.274,0.28
2111,414639.6,4,0,,,13,,,37.82838762,-122.286612,-25.8032,2.52,211.716,,2.52,0.03,,,,1.5,0.8,0.08,0.2,0.07,0.16,99553.076,99556.145,1.6,100,0.252,0.256
2111,414639.7,4,0,,,13,,,37.82838563,-122.2866136,-25.8451,2.55,213.123,,2.55,0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99552.855,99555.924,1.7,100,0.262,0.265
2111,414639.8,4,0,,,13,,,37.82838369,-122.2866152,-25.7888,2.6,214.332,,2.6,-0.1,,,,1.5,0.8,0.08,0.21,0.07,0.16,99552.641,99555.709,1.8,100,0.257,0.263
2111,414639.9,4,0,,,13,,,37.82838196,-122.2866168,-25.8512,2.62,215.836,,2.62,0.03,,,,1.5,0.8,0.08,0.21,0.07,0.16,99552.446,99555.516,1.9,100,0.24,0.248
2111,414640,4,0,,,13,,,37.82837994,-122.2866186,-25.8849,2.61,215.854,,2.61,0.01,,,,1.5,0.8,0.07,0.18,0.07,0.16,99552.222,99555.292,1,100,0.274,0.277
2111,414640.1,4,0,,,13,,,37.82837811,-122.2866204,-25.953,2.62,218.117,,2.62,-0.03,,,,1.5,0.8,0.07,0.19,0.07,0.16,99552.018,99555.088,1.1,100,0.259,0.268
2111,414640.2,4,0,,,13,,,37.82837626,-122.2866223,-25.8428,2.64,218.145,,2.64,0.05,,,,1.5,0.8,0.07,0.19,0.07,0.16,99551.815,99554.884,1.2,100,0.262,0.284
2111,414640.3,4,0,,,13,,,37.82837436,-122.286624,-25.7329,2.64,221.908,,2.63,0.03,,,,1.5,0.8,0.08,0.21,0.08,0.16,99551.605,99554.673,1.3,100,0.259,0.281
2111,414640.4,4,0,,,13,,,37.82837238,-122.2866259,-25.796,2.68,221.258,,2.68,-0.03,,,,1.5,0.8,0.08,0.21,0.08,0.16,99551.384,99554.452,1.4,100,0.277,0.284
2111,414640.5,4,0,,,13,,,37.82837096,-122.2866282,-25.7682,2.67,223.923,,2.67,-0.02,,,,1.5,0.8,0.09,0.22,0.08,0.16,99551.226,99554.295,1.5,100,0.252,0.253
2111,414640.6,4,0,,,13,,,37.82836907,-122.2866304,-25.7422,2.74,225.533,,2.74,-0.07,,,,1.5,0.8,0.09,0.22,0.08,0.16,99551.017,99554.086,1.6,100,0.286,0.287
2111,414640.7,4,0,,,13,,,37.82836742,-122.2866326,-25.7661,2.74,227.4,,2.74,-0.03,,,,1.5,0.8,0.09,0.22,0.08,0.16,99550.834,99553.903,1.7,100,0.268,0.269
2111,414640.8,4,0,,,13,,,37.82836592,-122.2866353,-25.8551,2.77,227.33,,2.76,0.04,,,,1.5,0.8,0.09,0.23,0.08,0.16,99550.665,99553.734,1.8,100,0.294,0.307
2111,414640.9,4,0,,,13,,,37.828364,-122.2866376,-25.7853,2.83,226.763,,2.83,0,,,,1.5,0.8,0.08,0.2,0.08,0.16,99550.453,99553.521,0.9,100,0.289,0.297
2111,414641,4,0,,,13,,,37.82836223,-122.28664,-25.7886,2.87,229.247,,2.87,0.01,,,,1.5,0.8,0.08,0.2,0.08,0.16,99550.257,99553.325,1,100,0.292,0.292
2111,414641.1,4,0,,,13,,,37.82836066,-122.2866429,-25.8035,3.03,231.866,,3.03,0.04,,,,1.5,0.8,0.08,0.2,0.08,0.16,99550.081,99553.15,1.1,100,0.309,0.309
2111,414641.2,4,0,,,13,,,37.82835904,-122.2866453,-25.7235,3.16,235.494,,3.16,0.02,,,,1.5,0.8,0.08,0.21,0.08,0.16,99549.903,99552.971,1.2,100,0.277,0.288
2111,414641.3,4,0,,,13,,,37.82835752,-122.2866483,-25.6796,3.18,237.251,,3.18,-0.01,,,,1.5,0.8,0.08,0.21,0.08,0.16,99549.735,99552.803,1.3,100,0.313,0.316
2111,414641.4,4,0,,,13,,,37.82835648,-122.2866527,-25.8838,3.26,239.358,,3.26,0.02,,,,1.5,0.8,0.08,0.21,0.08,0.16,99549.616,99552.686,1.4,100,0.407,0.455
2111,414641.5,4,0,,,13,,,37.82835431,-122.2866545,-25.6342,3.34,239.148,,3.33,0.13,,,,1.5,0.8,0.09,0.22,0.08,0.16,99549.379,99552.447,1.5,100,0.288,0.381
2111,414641.6,4,0,,,13,,,37.82835252,-122.2866573,-25.6385,3.34,236.705,,3.34,0.18,,,,1.5,0.8,0.09,0.22,0.08,0.16,99549.18,99552.247,1.6,100,0.311,0.311
2111,414641.7,4,0,,,13,,,37.82835212,-122.2866619,-25.7832,3.43,241.814,,3.43,-0.12,,,,1.5,0.8,0.1,0.23,0.08,0.16,99549.133,99552.201,1.7,100,0.413,0.438
2111,414641.8,4,0,,,13,,,37.82835033,-122.2866654,-25.8362,3.46,242.798,,3.46,-0.01,,,,1.5,0.8,0.1,0.23,0.08,0.17,99548.932,99552.001,1.8,100,0.365,0.369
2111,414641.9,4,0,,,13,,,37.82834881,-122.2866692,-25.8017,3.57,244.72,,3.57,-0.11,,,,1.5,0.8,0.09,0.2,0.08,0.17,99548.764,99551.833,0.9,100,0.375,0.376
2111,414642,4,0,,,13,,,37.82834787,-122.2866733,-25.8701,3.58,245.934,,3.58,0.14,,,,1.5,0.8,0.09,0.21,0.08,0.17,99548.659,99551.728,1,100,0.372,0.378
2111,414642.1,4,0,,,13,,,37.82834634,-122.2866771,-25.8031,3.63,249.171,,3.63,-0.1,,,,1.5,0.8,0.1,0.21,0.08,0.17,99548.49,99551.558,1.1,100,0.373,0.379
2111,414642.2,4,0,,,13,,,37.8283454,-122.2866806,-25.8549,3.65,255.185,,3.64,-0.22,,,,1.5,0.8,0.1,0.21,0.08,0.17,99548.384,99551.453,1.2,100,0.331,0.335
2111,414642.3,4,0,,,13,,,37.82834463,-122.286685,-25.7674,3.77,256.163,,3.77,-0.16,,,,1.5,0.8,0.1,0.22,0.08,0.17,99548.3,99551.368,1.3,100,0.396,0.405
2111,414642.4,4,0,,,13,,,37.82834337,-122.2866892,-25.7187,3.96,252.279,,3.96,0,,,,1.5,0.8,0.1,0.22,0.08,0.17,99548.161,99551.228,1.4,100,0.395,0.398
2111,414642.5,4,0,,,13,,,37.8283421,-122.2866935,-25.8558,4.08,247.43,,4.08,0.04,,,,1.5,0.8,0.1,0.22,0.08,0.17,99548.017,99551.086,1.5,100,0.402,0.425
2111,414642.6,4,0,,,13,,,37.82834091,-122.2866978,-25.7979,3.95,246.611,,3.95,-0.02,,,,1.5,0.8,0.1,0.23,0.08,0.17,99547.886,99550.954,1.6,100,0.399,0.403
2111,414642.7,4,0,,,13,,,37.82833935,-122.2867017,-25.7893,4,247.789,,4,-0.1,,,,1.5,0.8,0.1,0.23,0.08,0.17,99547.713,99550.781,1.7,100,0.385,0.385
2111,414642.8,4,0,,,13,,,37.82833822,-122.2867062,-25.7712,4.09,250.834,,4.09,-0.12,,,,1.5,0.8,0.1,0.23,0.08,0.17,99547.586,99550.654,1.8,100,0.41,0.41
2111,414642.9,4,0,,,13,,,37.82833694,-122.2867108,-25.7389,4.15,253.036,,4.15,-0.04,,,,1.5,0.8,0.09,0.2,0.08,0.17,99547.445,99550.513,0.9,100,0.432,0.433
2111,414643,4,0,,,13,,,37.8283362,-122.286715,-25.8028,4.21,254.004,,4.21,-0.05,,,,1.5,0.8,0.09,0.21,0.08,0.17,99547.362,99550.43,1,100,0.373,0.378
2111,414643.1,4,0,,,13,,,37.82833506,-122.2867192,-25.9132,4.27,254.207,,4.27,0.03,,,,1.5,0.8,0.1,0.21,0.08,0.17,99547.232,99550.302,1.1,100,0.396,0.411
2111,414643.2,4,0,,,13,,,37.8283342,-122.2867247,-25.869,4.3,253.441,,4.3,-0.07,,,,1.5,0.8,0.1,0.21,0.08,0.17,99547.137,99550.206,1.2,100,0.488,0.49
2111,414643.3,4,0,,,13,,,37.82833236,-122.2867289,-25.8674,4.3,253.224,,4.3,-0.01,,,,1.5,0.8,0.1,0.22,0.08,0.17,99546.934,99550.002,1.3,100,0.419,0.419
2111,414643.4,4,0,,,13,,,37.828331,-122.2867333,-25.9528,4.3,252.749,,4.3,-0.01,,,,1.5,0.8,0.1,0.22,0.08,0.17,99546.781,99549.851,1.4,100,0.417,0.425
2111,414643.5,4,0,,,13,,,37.82832979,-122.2867378,-26.0461,4.35,253.796,,4.35,-0.19,,,,1.5,0.8,0.1,0.22,0.08,0.17,99546.644,99549.714,1.5,100,0.421,0.431
2111,414643.6,4,0,,,13,,,37.82832876,-122.2867423,-26.0523,4.34,253.322,,4.34,-0.09,,,,1.5,0.8,0.1,0.23,0.08,0.17,99546.529,99549.6,1.6,100,0.412,0.412
2111,414643.7,4,0,,,13,,,37.82832786,-122.2867478,-25.9701,4.43,253.776,,4.43,-0.03,,,,1.5,0.8,0.1,0.23,0.08,0.17,99546.431,99549.501,1.7,100,0.494,0.501
2111,414643.8,4,0,,,13,,,37.82832653,-122.2867525,-26.0463,4.44,253.51,,4.44,-0.12,,,,1.5,0.8,0.1,0.23,0.08,0.17,99546.282,99549.352,1.8,100,0.434,0.44
2111,414643.9,4,0,,,13,,,37.82832514,-122.2867569,-26.0576,4.5,253.101,,4.5,-0.04,,,,1.5,0.8,0.09,0.2,0.08,0.17,99546.127,99549.198,0.9,100,0.418,0.418
2111,414644,4,0,,,13,,,37.828324,-122.286762,-26.0334,4.49,254.027,,4.49,-0.09,,,,1.5,0.8,0.1,0.21,0.09,0.17,99546.001,99549.071,1,100,0.462,0.463
2111,414644.1,4,0,,,13,,,37.82832279,-122.2867665,-26.1391,4.54,254.159,,4.54,-0.05,,,,1.5,0.8,0.1,0.22,0.09,0.17,99545.864,99548.935,1.1,100,0.425,0.438
2111,414644.2,4,0,,,13,,,37.82832242,-122.2867728,-25.768,4.6,253.94,,4.59,0.1,,,,1.5,0.8,0.13,0.27,0.09,0.18,99545.828,99548.896,1.2,100,0.55,0.664
2111,414644.3,4,0,,,13,,,37.8283214,-122.2867779,-25.7839,4.63,254.927,,4.63,0,,,,1.5,0.8,0.13,0.28,0.09,0.18,99545.715,99548.783,1.3,100,0.466,0.466
2111,414644.4,4,0,,,13,,,37.82832053,-122.286783,-25.8762,4.67,254.854,,4.67,-0.13,,,,1.5,0.8,0.14,0.28,0.09,0.18,99545.617,99548.685,1.4,100,0.451,0.46
2111,414644.5,4,0,,,13,,,37.82831937,-122.2867881,-25.8815,4.68,255.129,,4.68,-0.11,,,,1.5,0.8,0.14,0.28,0.09,0.18,99545.487,99548.556,1.5,100,0.471,0.471
2111,414644.6,4,0,,,13,,,37.82831862,-122.2867936,-25.8681,4.73,256.031,,4.73,0,,,,1.5,0.8,0.14,0.29,0.09,0.18,99545.403,99548.472,1.6,100,0.49,0.49
2111,414644.7,4,0,,,13,,,37.8283173,-122.2867989,-25.8762,4.76,255.362,,4.76,-0.08,,,,1.5,0.8,0.14,0.29,0.09,0.18,99545.256,99548.325,1.7,100,0.486,0.486
2111,414644.8,4,0,,,13,,,37.82831617,-122.2868039,-25.8551,4.77,255.407,,4.77,0.04,,,,1.5,0.8,0.14,0.3,0.09,0.18,99545.132,99548.201,1.8,100,0.458,0.459
2111,414644.9,4,0,,,13,,,37.82831538,-122.2868095,-25.8799,4.8,255.321,,4.8,-0.04,,,,1.5,0.8,0.12,0.26,0.09,0.18,99545.043,99548.112,0.9,100,0.495,0.496
2111,414645,4,0,,,13,,,37.8283143,-122.2868149,-25.8475,4.85,255.151,,4.85,-0.03,,,,1.5,0.8,0.13,0.26,0.09,0.18,99544.923,99547.992,1,100,0.493,0.494
2111,414645.1,4,0,,,13,,,37.82831265,-122.2868197,-25.8516,4.88,254.95,,4.88,-0.05,,,,1.5,0.8,0.13,0.27,0.09,0.18,99544.74,99547.809,1.1,100,0.461,0.461
2111,414645.2,4,0,,,13,,,37.8283117,-122.2868251,-25.9278,4.86,255.709,,4.86,-0.08,,,,1.5,0.8,0.13,0.27,0.09,0.18,99544.633,99547.702,1.2,100,0.487,0.492
2111,414645.3,4,0,,,13,,,37.82831071,-122.2868307,-25.8345,4.97,255.81,,4.97,-0.05,,,,1.5,0.8,0.13,0.28,0.09,0.18,99544.523,99547.592,1.3,100,0.502,0.511
2111,414645.4,4,0,,,13,,,37.82830945,-122.286836,-25.8812,4.97,256.688,,4.97,-0.07,,,,1.5,0.8,0.14,0.28,0.09,0.17,99544.383,99547.452,1.4,100,0.482,0.484
2111,414645.5,4,0,,,13,,,37.82830881,-122.2868423,-25.9526,5.05,256.126,,5.05,-0.07,,,,1.5,0.8,0.14,0.28,0.09,0.17,99544.31,99547.38,1.5,100,0.564,0.568
2111,414645.6,4,0,,,13,,,37.82830792,-122.2868479,-25.9655,5.08,256.267,,5.08,-0.02,,,,1.5,0.8,0.14,0.29,0.09,0.17,99544.21,99547.28,1.6,100,0.497,0.497
2111,414645.7,4,0,,,13,,,37.82830667,-122.2868536,-25.9259,5.04,255.875,,5.04,-0.06,,,,1.5,0.8,0.14,0.29,0.09,0.17,99544.072,99547.141,1.7,100,0.519,0.52
2111,414645.8,4,0,,,13,,,37.82830542,-122.2868588,-25.911,5.05,255.623,,5.05,-0.07,,,,1.5,0.8,0.14,0.3,0.09,0.17,99543.933,99547.002,1.8,100,0.477,0.477
2111,414645.9,4,0,,,13,,,37.82830437,-122.2868644,-26.005,5.06,255.881,,5.05,-0.14,,,,1.5,0.8,0.12,0.26,0.09,0.17,99543.816,99546.886,0.9,100,0.51,0.518
2111,414646,4,0,,,13,,,37.82830309,-122.2868697,-25.9977,5.12,255.381,,5.12,-0.11,,,,1.5,0.8,0.13,0.26,0.09,0.17,99543.673,99546.742,1,100,0.489,0.489
2111,414646.1,4,0,,,13,,,37.82830168,-122.2868756,-25.8904,5.08,255.112,,5.08,-0.08,,,,1.5,0.8,0.13,0.27,0.09,0.17,99543.518,99546.587,1.1,100,0.54,0.55
2111,414646.2,4,0,,,13,,,37.82830028,-122.2868805,-25.9506,5.02,255.083,,5.02,-0.07,,,,1.5,0.8,0.13,0.27,0.09,0.17,99543.361,99546.43,1.2,100,0.46,0.464
2111,414646.3,4,0,,,13,,,37.82829939,-122.286886,-25.9453,5.03,255.414,,5.03,0.04,,,,1.5,0.8,0.13,0.28,0.09,0.17,99543.262,99546.331,1.3,100,0.492,0.492
2111,414646.4,4,0,,,13,,,37.82829833,-122.2868918,-25.9424,4.98,256.265,,4.97,0.17,,,,1.5,0.8,0.14,0.28,0.09,0.17,99543.144,99546.213,1.4,100,0.522,0.522
2111,414646.5,4,0,,,13,,,37.82829733,-122.2868972,-25.8982,4.96,255.392,,4.96,0.03,,,,1.5,0.8,0.14,0.28,0.09,0.17,99543.033,99546.102,1.5,100,0.491,0.493
2111,414646.6,4,0,,,13,,,37.82829651,-122.2869027,-25.9468,4.95,256.405,,4.95,-0.16,,,,1.5,0.8,0.14,0.29,0.09,0.17,99542.942,99546.011,1.6,100,0.491,0.494
2111,414646.7,4,0,,,13,,,37.82829571,-122.2869088,-26.0027,5,255.669,,4.99,-0.22,,,,1.5,0.8,0.14,0.29,0.09,0.17,99542.851,99545.921,1.7,100,0.541,0.544
2111,414646.8,4,0,,,13,,,37.82829422,-122.2869139,-25.9974,4.94,255.075,,4.94,-0.21,,,,1.5,0.8,0.12,0.25,0.09,0.17,99542.686,99545.755,0.8,100,0.476,0.476
2111,414646.9,4,0,,,13,,,37.82829297,-122.2869188,-25.9098,4.78,253.577,,4.78,0,,,,1.5,0.8,0.12,0.26,0.09,0.17,99542.549,99545.617,0.9,100,0.45,0.459
2111,414647,4,0,,,13,,,37.82829159,-122.2869241,-26.097,4.75,256.774,,4.75,0.08,,,,1.5,0.8,0.13,0.26,0.09,0.17,99542.391,99545.462,1,100,0.495,0.529
2111,414647.1,4,0,,,13,,,37.82829129,-122.2869298,-25.9963,4.89,260.505,,4.89,0.08,,,,1.5,0.8,0.13,0.27,0.09,0.17,99542.36,99545.429,1.1,100,0.5,0.51
2111,414647.2,4,0,,,13,,,37.82829041,-122.2869351,-25.9567,4.75,258.851,,4.75,-0.07,,,,1.5,0.8,0.13,0.27,0.09,0.17,99542.262,99545.331,1.2,100,0.475,0.477
2111,414647.3,4,0,,,13,,,37.82828917,-122.2869398,-25.9794,4.71,255.58,,4.71,-0.16,,,,1.5,0.8,0.13,0.28,0.09,0.17,99542.124,99545.194,1.3,100,0.433,0.434
2111,414647.4,4,0,,,13,,,37.82828792,-122.2869452,-26.0375,4.69,254.177,,4.68,-0.13,,,,1.5,0.8,0.14,0.28,0.09,0.17,99541.985,99545.055,1.4,100,0.498,0.501
2111,414647.5,4,0,,,13,,,37.82828662,-122.2869502,-26.0251,4.58,253.427,,4.58,-0.07,,,,1.5,0.8,0.14,0.28,0.09,0.17,99541.84,99544.909,1.5,100,0.458,0.458
2111,414647.6,4,0,,,13,,,37.82828607,-122.286955,-26.0574,4.63,255.82,,4.62,-0.08,,,,1.5,0.8,0.14,0.29,0.09,0.17,99541.778,99544.848,1.6,100,0.431,0.432
2111,414647.7,4,0,,,13,,,37.82828496,-122.2869602,-26.0161,4.56,257.423,,4.56,0.05,,,,1.5,0.8,0.14,0.29,0.09,0.17,99541.654,99544.724,1.7,100,0.475,0.477
2111,414647.8,4,0,,,13,,,37.82828415,-122.2869653,-26.0112,4.49,258.835,,4.49,0.01,,,,1.5,0.8,0.12,0.25,0.09,0.17,99541.565,99544.634,0.8,100,0.457,0.457
2111,414647.9,4,0,,,13,,,37.82828332,-122.2869698,-26.0562,4.22,258.403,,4.22,0.1,,,,1.5,0.8,0.12,0.26,0.09,0.17,99541.472,99544.541,0.9,100,0.403,0.405
2111,414648,4,0,,,13,,,37.82828241,-122.2869747,-25.9381,4.07,257.163,,4.07,-0.03,,,,1.5,0.8,0.13,0.26,0.09,0.17,99541.372,99544.441,1,100,0.442,0.457
2111,414648.1,4,0,,,13,,,37.82828143,-122.2869783,-26.0719,3.95,257.065,,3.95,-0.13,,,,1.5,0.8,0.13,0.27,0.09,0.17,99541.262,99544.332,1.1,100,0.338,0.364
